(59,4,5,1)
(59,5,1,2)
(59,5,2,1)
(59,5,3,1)
(59,5,4,0)
(59,5,5,0)
(60,1,1,2)
(60,1,2,2)
(60,1,3,2)
(60,1,4,2)
(60,1,5,2)
(60,2,1,2)
(60,2,2,2)
(60,2,3,2)
(60,2,4,2)
(60,2,5,1)
(60,3,1,2)
(60,3,2,2)
(60,3,3,2)
(60,3,4,1)
(60,3,5,1)
(60,4,1,2)
(60,4,2,2)
(60,4,3,1)
(60,4,4,1)
(60,4,5,1)
(60,5,1,2)
(60,5,2,1)
(60,5,3,1)
(60,5,4,0)
(60,5,5,0)
